producto_id,timestamp,nombre,url,precio,precio_tachado,rating,opiniones,categoria
1,2025-02-26 06:34:12,"MSI Modern 15 F13MG-246XES Intel Core i7-1355U/32GB/1TB SSD/15.6""",https://www.pccomponentes.com/portatil-msi-modern-15-f13mg-246xes-intel-core-i7-1355u-32gb-1tb-ssd-156,799€,"898,99€","4,5/5",492 opiniones,Portátiles para estudiar o trabajar
2,2025-02-26 06:34:12,"Lenovo IdeaPad 1 Gen 7 15ALC7 AMD Ryzen 7 5700U/16GB/1TB SSD/15.6""",https://www.pccomponentes.com/portatil-lenovo-ideapad-1-gen-7-15alc7-amd-ryzen-7-5700u-16gb-1tb-ssd-156,479€,699€,"4,5/5",598 opiniones,Portátiles para estudiar o trabajar
3,2025-02-26 06:34:12,"Lenovo IdeaPad 1 15ALC7 AMD Ryzen 7 5700U/16GB/512 GB SSD/15.6""",https://www.pccomponentes.com/portatil-lenovo-ideapad-1-15alc7-amd-ryzen-7-5700u-16gb-512-gb-ssd-156,489€,579€,"4,5/5",590 opiniones,Portátiles para estudiar o trabajar
4,2025-02-26 06:34:12,"HP 15-fd0020ns Intel Core i7-1355U/16GB/1TB SSD/15.6""",https://www.pccomponentes.com/hp-15-fd0020ns-intel-core-i7-1355u-16gb-1tb-ssd-156,659€,799€,"4,6/5",1117 opiniones,Portátiles para estudiar o trabajar
5,2025-02-26 06:34:12,"MSI Modern 15 B7M-243XES AMD Ryzen 7 7730U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/msi-modern-15-b7m-243xes-amd-ryzen-7-7730u-16gb-512gb-ssd-156,619€,899€,"4,5/5",752 opiniones,Portátiles para estudiar o trabajar
6,2025-02-26 06:34:12,"MSI Modern 14 F13MG-203XES Intel Core i7-1355U/16GB/1TB SSD/14""",https://www.pccomponentes.com/portatil-msi-modern-14-f13mg-203xes-intel-core-i7-1355u-16gb-1tb-ssd-14,749€,"808,99€","4,6/5",135 opiniones,Portátiles para estudiar o trabajar
7,2025-02-26 06:34:12,"MSI Modern 15 F13MG-248XES Intel Core i5-1334U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/portatil-msi-modern-15-f13mg-248xes-intel-core-i5-1334u-16gb-512gb-ssd-156,599€,889€,"4,5/5",593 opiniones,Portátiles para estudiar o trabajar
8,2025-02-26 06:34:12,"MSI Modern 15 B7M-041XES AMD Ryzen 5 7530U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/msi-modern-15-b7m-041xes-amd-ryzen-5-7530u-16gb-512gb-ssd-156,579€,649€,"4,5/5",915 opiniones,Portátiles para estudiar o trabajar
9,2025-02-26 06:34:12,"ASUS Vivobook F1504VA-NJ2237 Intel Core i5-1334U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/portatil-asus-vivobook-f1504va-nj2237-intel-core-i5-1334u-16gb-512gb-ssd-156,489€,599€,,,Portátiles para estudiar o trabajar
10,2025-02-26 06:34:12,"ASUS Vivobook 15 M1502YA-NJ448 AMD Ryzen 7 7730U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/portatil-asus-vivobook-15-m1502ya-nj448-amd-ryzen-7-7730u-16gb-512gb-ssd-156,529€,579€,"4,5/5",968 opiniones,Portátiles para estudiar o trabajar
11,2025-02-26 06:34:12,"MSI Modern 15 H B13M-078XES Intel Core i9-13900H/32GB/1TB SSD/15.6""",https://www.pccomponentes.com/msi-modern-15-h-b13m-078xes-intel-core-i9-13900h-32gb-1tb-ssd-156,1.019€,1.099€,"4,5/5",593 opiniones,Portátiles para estudiar o trabajar
12,2025-02-26 06:34:12,"HP 15-fc0058ns AMD Ryzen 7 7730U/16GB/1TB SSD/15.6""",https://www.pccomponentes.com/portatil-hp-15-fc0058ns-amd-ryzen-7-7730u-16gb-1tb-ssd-156,549€,1.199€,,,Portátiles para estudiar o trabajar
13,2025-02-26 06:34:12,"HP 15-fc0069ns AMD Ryzen 5 7520U/16GB/1TB SSD/15.6""",https://www.pccomponentes.com/portatil-hp-15-fc0069ns-amd-ryzen-5-7520u-16gb-1tb-ssd-156,"498,99€",,"4,6/5",1117 opiniones,Portátiles para estudiar o trabajar
14,2025-02-26 06:34:24,"ASUS Vivobook 15 F1504VA-NJ1382W Intel Core i7-1355U/16GB/1TB SSD/15.6""",https://www.pccomponentes.com/portatil-asus-vivobook-15-f1504va-nj1382w-intel-core-i7-1355u-16gb-1tb-ssd-156,729€,829€,"4,7/5",25 opiniones,Portátiles con Windows
15,2025-02-26 06:34:24,"ASUS Vivobook Go 15 OLED E1504FA-L11305W AMD Ryzen 5 7520U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/portatil-asus-vivobook-go-15-oled-e1504fa-l11305w-amd-ryzen-5-7520u-16gb-512gb-ssd-156,579€,719€,"4,7/5",7 opiniones,Portátiles con Windows
16,2025-02-26 06:34:24,"ASUS ZenBook 14 OLED UX3405MA-PZ266W Intel Evo Core Ultra 7 155H/16GB/512GB SSD/14""",https://www.pccomponentes.com/asus-zenbook-14-oled-ux3405ma-pz266w-intel-evo-core-ultra-7-155h-16gb-512gb-ssd-14,1.089€,1.449€,4/5,10 opiniones,Portátiles con Windows
17,2025-02-26 06:34:24,"ASUS Vivobook Go 15 E1504GA-NJ580W Intel Core i3-N305/8GB/512GB SSD/15.6""",https://www.pccomponentes.com/portatil-asus-vivobook-go-15-e1504ga-nj580w-intel-core-i3-n305-8gb-512gb-ssd-156,399€,509€,"4,3/5",5 opiniones,Portátiles con Windows
18,2025-02-26 06:34:24,"ASUS Vivobook 15 OLED F1505VA-MA596W Intel Core i5-1335U/16GB/1TB SSD/15.6""",https://www.pccomponentes.com/portatil-asus-vivobook-15-oled-f1505va-ma596w-intel-core-i5-1335u-16gb-1tb-ssd-156,779€,"899,01€","4,6/5",12 opiniones,Portátiles con Windows
19,2025-02-26 06:34:24,"Lenovo IdeaPad Slim 3 15IAH8 Intel Core i5-12450H/16GB/512GB SSD/15.6"" + Microsoft 365 Personal 12 Meses Descarga Digital",https://www.pccomponentes.com/portatil-lenovo-ideapad-slim-3-15iah8-intel-core-i5-12450h-16gb-512gb-ssd-156-microsoft-365-personal-12-meses-descarga-digital,"718,98€",,"4,6/5",1333 opiniones,Portátiles con Windows
20,2025-02-26 06:34:24,"Acer Aspire 3 A315-59-56X9 Intel Core i5-1235U/16 GB/1TB SSD/15.6""",https://www.pccomponentes.com/portatil-acer-aspire-3-a315-59-56x9-intel-core-i5-1235u-16-gb-1tb-ssd-156,559€,659€,"4,5/5",475 opiniones,Portátiles con Windows
21,2025-02-26 06:34:24,"Lenovo V15 G4 IRU Intel Core i5-13420H/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/lenovo-v15-g4-iru-intel-core-i5-13420h-16gb-512gb-ssd-156,739€,799€,"4,6/5",284 opiniones,Portátiles con Windows
22,2025-02-26 06:34:24,"Lenovo IdeaPad 1 Gen 7 15ALC7 AMD Ryzen 7 5700U/16GB/1 TB SSD/15.6""",https://www.pccomponentes.com/portatil-lenovo-ideapad-1-gen-7-15alc7-amd-ryzen-7-5700u-16gb-1-tb-ssd-156,599€,"899,01€","4,6/5",37 opiniones,Portátiles con Windows
23,2025-02-26 06:34:24,"Dell Inspiron 3530 Intel Core i7-1355U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/portatil-dell-inspiron-3530-intel-core-i7-1355u-16gb-512gb-ssd-156,699€,759€,,,Portátiles con Windows
24,2025-02-26 06:34:24,"Lenovo ThinkBook 14 G6 IRL Intel Evo Core i5-13420H/16GB/512GB SSD/14""",https://www.pccomponentes.com/portatil-lenovo-thinkbook-14-g6-irl-intel-evo-core-i5-13420h-16gb-512gb-ssd-14,869€,,,,Portátiles con Windows
25,2025-02-26 06:34:24,"Lenovo ThinkBook 14 G7 IML Intel Core Ultra 7 155H/16GB/512GB SSD/14""",https://www.pccomponentes.com/portatil-lenovo-thinkbook-14-g7-iml-intel-core-ultra-7-155h-16gb-512gb-ssd-14,1.079€,"1.428,99€","4,8/5",2 opiniones,Portátiles con Windows
26,2025-02-26 06:34:24,"Lenovo V15 G4 IRU Intel Core i3-1315U/8GB/512GB SSD/15.6""",https://www.pccomponentes.com/portatil-lenovo-v15-g4-iru-intel-core-i3-1315u-8gb-512gb-ssd-156,"416,99€",,"4,6/5",284 opiniones,Portátiles con Windows
27,2025-02-26 06:34:24,"MSI Creator M16 HX C14VFG-282ES Intel Core i9-14900HX/64GB/2TB SSD/RTX 4060/16""",https://www.pccomponentes.com/msi-creator-m16-hx-c14vfg-282es-intel-core-i9-14900hx-64gb-2tb-ssd-rtx-4060-16,2.099€,,4/5,55 opiniones,Portátiles con Windows
28,2025-02-26 06:34:24,"HP 15-fc0091ns AMD Ryzen 5 7520U/16GB/1TB SSD/15.6""",https://www.pccomponentes.com/hp-15-fc0091ns-amd-ryzen-5-7520u-16gb-1tb-ssd-156,699€,,"4,6/5",1241 opiniones,Portátiles con Windows
29,2025-02-26 06:34:24,"HP 15-fd0247ns Intel Core i5-1334U/16GB/1TB SSD/15.6""",https://www.pccomponentes.com/portatil-hp-15-fd0247ns-intel-core-i5-1334u-16gb-1tb-ssd-156,599€,999€,"4,6/5",161 opiniones,Portátiles con Windows
30,2025-02-26 06:34:24,"Dell Inspiron 3530 Intel Core i5-1334U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/portatil-dell-inspiron-3530-intel-core-i5-1334u-16gb-512gb-ssd-156,609€,,"4,5/5",1 opiniones,Portátiles con Windows
31,2025-02-26 06:34:24,"HP 15-FD0022NS Intel Core i7-1355U/16GB/1TB SSD/15.6""",https://www.pccomponentes.com/hp-15-fd0022ns-intel-core-i7-1355u-16gb-1tb-ssd-156,769€,"899,01€","4,5/5",106 opiniones,Portátiles con Windows
32,2025-02-26 06:34:24,"Lenovo IdeaPad 1 15ALC7 AMD Ryzen 7 5700U/16 GB/1TB SSD/15.6"" (PT)",https://www.pccomponentes.com/lenovo-ideapad-1-15alc7-amd-ryzen-7-5700u-16-gb-1tb-ssd-156-pt,"559,74€","638,44€","4,8/5",5 opiniones,Portátiles con Windows
33,2025-02-26 06:34:24,"HP 15-fc0089ns AMD Ryzen 7 7730U/16GB/1TB SSD/15.6""",https://www.pccomponentes.com/portatil-hp-15-fc0089ns-amd-ryzen-7-7730u-16gb-1tb-ssd-156,649€,1.299€,,,Portátiles con Windows
34,2025-02-26 06:34:24,"Lenovo V15 G4 IRU Intel Core i5-13420H/16 GB/512GB SSD/15.6""",https://www.pccomponentes.com/lenovo-v15-g4-iru-intel-core-i5-13420h-16-gb-512gb-ssd-156,544€,639€,"4,6/5",52 opiniones,Portátiles con Windows
35,2025-02-26 06:34:35,"ASUS TUF Gaming A15 FA506NCR-HN006 AMD Ryzen 7 7435HS/16GB/512GB SSD/RTX 3050/15.6""",https://www.pccomponentes.com/portatil-asus-tuf-gaming-a15-fa506ncr-hn006-amd-ryzen-7-7435hs-16gb-512gb-ssd-rtx-3050-156,"733,75€",,"4,5/5",314 opiniones,Reacondicionados
36,2025-02-26 06:34:35,"Lenovo IdeaPad Slim 3 15IRH8 Intel Core i5-13420H/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/portatil-lenovo-ideapad-slim-3-15irh8-intel-core-i5-13420h-16gb-512gb-ssd-156,"469,85€",,"4,5/5",247 opiniones,Reacondicionados
37,2025-02-26 06:34:35,"Lenovo IdeaPad Slim 3 Gen 8 15IRH8 Intel Core i7-13620H/16GB/1TB SSD/15.6""",https://www.pccomponentes.com/portatil-lenovo-ideapad-slim-3-gen-8-15irh8-intel-core-i7-13620h-16gb-1tb-ssd-156,"693,35€",,"4,5/5",92 opiniones,Reacondicionados
38,2025-02-26 06:34:35,"HP 15-fd0080ns Intel Core i5-1334U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/hp-15-fd0080ns-intel-core-i5-1334u-16gb-512gb-ssd-156,"547,10€",,"4,6/5",556 opiniones,Reacondicionados
39,2025-02-26 06:34:35,"Acer Gaming Nitro V 15 ANV15-41 AMD Ryzen 7 7735HS/32GB/1TB SSD/RTX 4060/15.6""",https://www.pccomponentes.com/portatil-acer-gaming-nitro-v-15-anv15-41-amd-ryzen-7-7735hs-32gb-1tb-ssd-rtx-4060-156,"1.034,35€",,"4,4/5",1260 opiniones,Reacondicionados
40,2025-02-26 06:34:35,"Lenovo IdeaPad Slim 3 Gen 8 15IRH8 Intel Core i5-13420H/16GB/1TB SSD/15.6""",https://www.pccomponentes.com/portatil-lenovo-ideapad-slim-3-gen-8-15irh8-intel-core-i5-13420h-16gb-1tb-ssd-156,"661,30€",,"4,5/5",92 opiniones,Reacondicionados
41,2025-02-26 06:34:35,"Lenovo IdeaPad Slim 3 15IAH8 Intel Core i5-12450H/16GB/512 GB SSD/15.6""",https://www.pccomponentes.com/portatil-lenovo-ideapad-slim-3-15iah8-intel-core-i5-12450h-16gb-512-gb-ssd-156,"541,90€",,"4,8/5",45 opiniones,Reacondicionados
42,2025-02-26 06:34:35,"MSI Thin 15 B12UC-1839XES Intel Core i7-12650H/16GB/1TB SSD/RTX 3050/15.6""",https://www.pccomponentes.com/portatil-msi-thin-15-b12uc-1839xes-intel-core-i7-12650h-16gb-1tb-ssd-rtx-3050-156,"900,75€",,"4,5/5",482 opiniones,Reacondicionados
43,2025-02-26 06:34:35,"MSI Modern 15 H C13M-087XES Intel Core i7-13620H/32GB/1TB SSD/15.6""",https://www.pccomponentes.com/msi-modern-15-h-c13m-087xes-intel-core-i7-13620h-32gb-1tb-ssd-156,"822,55€",,"4,5/5",593 opiniones,Reacondicionados
44,2025-02-26 06:34:35,ASUS TUF Gaming F17 FX707VI-HX040 Intel Core i7-13620H/32GB/1TB SSD/RTX 4070/17.3'',https://www.pccomponentes.com/asus-tuf-gaming-f17-fx707vi-hx040-intel-core-i7-13620h-32gb-1tb-ssd-rtx-4070-173,"1.302,65€",,"4,7/5",137 opiniones,Reacondicionados
45,2025-02-26 06:34:35,"ASUS Vivobook 15 M1502YA-NJ506W AMD Ryzen 7 7730U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/portatil-asus-vivobook-15-m1502ya-nj506w-amd-ryzen-7-7730u-16gb-512gb-ssd-156,"510,95€",,"4,7/5",38 opiniones,Reacondicionados
46,2025-02-26 06:34:35,"ASUS Vivobook Go 15 E1504GA-NJ646 Intel Core i3-N305/8GB/256GB UFS/15.6""",https://www.pccomponentes.com/portatil-asus-vivobook-go-15-e1504ga-nj646-intel-core-i3-n305-8gb-256gb-ufs-156,"338,70€",,"4,4/5",110 opiniones,Reacondicionados
47,2025-02-26 06:34:35,"HP 15-FD0079NS Intel Core i5-1334U/16GB/1TB SSD/15.6""",https://www.pccomponentes.com/hp-15-fd0079ns-intel-core-i5-1334u-16gb-1tb-ssd-156,"517,45€",,"4,6/5",1278 opiniones,Reacondicionados
48,2025-02-26 06:34:35,"HP Victus Gaming 16-r0037ns Intel Core i7-13620H/32GB/1TB SSD/RTX 4070/16.1""",https://www.pccomponentes.com/hp-victus-gaming-16-r0037ns-intel-core-i7-13620h-32gb-1tb-ssd-rtx-4070-161,"1.256,30€",,"4,6/5",1251 opiniones,Reacondicionados
49,2025-02-26 06:34:35,"Lenovo IdeaPad Slim 3 15IRH8 Intel Core i5-13420H/16GB/1TB SSD/15.6""",https://www.pccomponentes.com/portatil-lenovo-ideapad-slim-3-15irh8-intel-core-i5-13420h-16gb-1tb-ssd-156,"572,65€",,"4,5/5",247 opiniones,Reacondicionados
50,2025-02-26 06:34:35,"MSI Cyborg 15 A13VE-472XES Intel Core i7-13620H/16GB/1TB SSD/RTX 4050/15.6""",https://www.pccomponentes.com/msi-cyborg-15-a13ve-472xes-intel-core-i7-13620h-16gb-1tb-ssd-rtx-4050-156,"897,70€",,"4,6/5",509 opiniones,Reacondicionados
51,2025-02-26 06:34:35,"Acer Gaming Nitro V 15 ANV15-41 AMD Ryzen 7 7735HS/16GB/1TB SSD/RTX 4050/15.6""",https://www.pccomponentes.com/portatil-acer-gaming-nitro-v-15-anv15-41-amd-ryzen-7-7735hs-16gb-1tb-ssd-rtx-4050-156,"1.066,45€",,"4,4/5",80 opiniones,Reacondicionados
52,2025-02-26 06:34:35,"ASUS Vivobook 15 M1502YA-NJ201W AMD Ryzen 7 7730U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/portatil-asus-vivobook-15-m1502ya-nj201w-amd-ryzen-7-7730u-16gb-512gb-ssd-156,555€,,"4,5/5",968 opiniones,Reacondicionados
53,2025-02-26 06:34:35,"Apple MacBook Air Apple M3/16GB/512GB SSD/GPU 10 Núcleos/13.6"" Medianoche",https://www.pccomponentes.com/apple-macbook-air-apple-m3-16gb-512gb-ssd-gpu-10-nucleos-136-medianoche,"1.241,70€",,"4,8/5",354 opiniones,Reacondicionados
54,2025-02-26 06:34:35,"HP Victus Gaming 16-r0036ns Intel Core i7-13620H/32GB/1TB SSD/RTX 4060/16.1""",https://www.pccomponentes.com/hp-victus-gaming-16-r0036ns-intel-core-i7-13620h-32gb-1tb-ssd-rtx-4060-161,"1.065,75€",,"4,6/5",1251 opiniones,Reacondicionados
55,2025-02-26 06:34:35,"ASUS TUF Gaming A15 FA507NVR-LP010W AMD Ryzen 7 7435HS/16GB/1TB SSD/RTX 4060/15.6""",https://www.pccomponentes.com/portatil-asus-tuf-gaming-a15-fa507nvr-lp010w-amd-ryzen-7-7435hs-16gb-1tb-ssd-rtx-4060-156,"1.114,95€",,"4,8/5",27 opiniones,Reacondicionados
56,2025-02-26 06:34:35,"Acer Aspire 3 15 A315-44P AMD Ryzen 7 5700U/16GB/512 GB SSD/15.6""",https://www.pccomponentes.com/portatil-acer-aspire-3-15-a315-44p-amd-ryzen-7-5700u-16gb-512-gb-ssd-156,"462,15€",,"4,3/5",105 opiniones,Reacondicionados
57,2025-02-26 06:34:35,"ASUS Vivobook 16X K3605ZF-MB484 Intel Core i5-12500H/16GB/512GB SSD/RTX 2050/16""",https://www.pccomponentes.com/portatil-asus-vivobook-16x-k3605zf-mb484-intel-core-i5-12500h-16gb-512gb-ssd-rtx-2050-16,"601,40€",,"4,2/5",17 opiniones,Reacondicionados
58,2025-02-26 06:34:47,"Vanwin Notebook 360 Gris AMD Ryzen 3 3200U/16GB/512GB SSD/15.6"" Táctil",https://www.pccomponentes.com/portatil-vanwin-notebook-360-gris-amd-ryzen-3-3200u-16gb-512gb-ssd-156-tactil,"349,99€","999,98€","4,9/5",8 opiniones,Portátiles 2 en 1 convertibles
59,2025-02-26 06:34:47,"ASUS Zenbook DUO UX8406CA-PZ154W Intel Evo Core Ultra 9 285H/32GB/1TB SSD/14"" Táctil",https://www.pccomponentes.com/portatil-asus-zenbook-duo-ux8406ca-pz154w-intel-evo-core-ultra-9-285h-32gb-1tb-ssd-14-tactil,2.389€,,"4,5/5",1 opiniones,Portátiles 2 en 1 convertibles
60,2025-02-26 06:34:47,"Lenovo Yoga Book 9 Gen 9 13IMU9 Intel Evo Core Ultra 7 155U/16GB/1TB SSD/13.3"" OLED Táctil",https://www.pccomponentes.com/portatil-lenovo-yoga-book-9-gen-9-13imu9-intel-evo-core-ultra-7-155u-16gb-1tb-ssd-133-oled-tactil,1.899€,2.299€,"4,5/5",33 opiniones,Portátiles 2 en 1 convertibles
61,2025-02-26 06:34:47,"ASUS Zenbook Duo UX8406CA-PZ009W Intel Core Ultra 9 285H/32GB/2TB SSD/14"" Táctil",https://www.pccomponentes.com/portatil-asus-zenbook-duo-ux8406ca-pz009w-intel-core-ultra-9-285h-32gb-2tb-ssd-14-tactil,2.599€,,"4,5/5",1 opiniones,Portátiles 2 en 1 convertibles
62,2025-02-26 06:34:47,"MSI Summit E13 AI Evo A1MTG-023ES Intel Evo Core Ultra 7 155H/32GB/1TB SSD/13.3"" Táctil",https://www.pccomponentes.com/msi-summit-e13-ai-evo-a1mtg-023es-intel-evo-core-ultra-7-155h-32gb-1tb-ssd-133-tactil,1.579€,1.799€,"4,9/5",5 opiniones,Portátiles 2 en 1 convertibles
63,2025-02-26 06:34:47,"HP Pavilion x360 14-ek2003ns Intel Core i7-150U/16GB/512GB SSD/14"" Táctil",https://www.pccomponentes.com/hp-pavilion-x360-14-ek2003ns-intel-core-i7-150u-16gb-512gb-ssd-14-tactil,949€,1.099€,"4,7/5",71 opiniones,Portátiles 2 en 1 convertibles
64,2025-02-26 06:34:47,"Microsoft Surface Pro 11 OLED Negro Qualcomm Snapdragon X Elite X1E-80-100/16GB/1TB SSD/13"" Táctil",https://www.pccomponentes.com/portatil-microsoft-surface-pro-11-oled-negro-qualcomm-snapdragon-x-elite-x1e-80-100-16gb-1tb-ssd-13-tactil,"1.629,99€",1.999€,4/5,11 opiniones,Portátiles 2 en 1 convertibles
65,2025-02-26 06:34:47,"HP Spectre x360 14-ef2003ns Intel Evo Core i7-1355U/16 GB/1TB SSD/13.5"" Táctil",https://www.pccomponentes.com/hp-spectre-x360-14-ef2003ns-intel-evo-core-i7-1355u-16-gb-1tb-ssd-135-tactil,"1.625,90€",,"4,4/5",150 opiniones,Portátiles 2 en 1 convertibles
66,2025-02-26 06:34:47,"MSI Summit E16 AI Evo A1MTG-013ES Intel Evo Core Ultra 7 155H/32GB/1TB SSD/16"" Táctil",https://www.pccomponentes.com/msi-summit-e16-ai-evo-a1mtg-013es-intel-evo-core-ultra-7-155h-32gb-1tb-ssd-16-tactil,1.629€,1.799€,4/5,4 opiniones,Portátiles 2 en 1 convertibles
67,2025-02-26 06:34:47,"HP Pavilion X360 14-EK1044NS Intel Core i5-1335U/16GB/512GB SSD/14"" Táctil",https://www.pccomponentes.com/hp-pavilion-x360-14-ek1044ns-intel-core-i5-1335u-16gb-512gb-ssd-14-tactil,839€,,"4,7/5",24 opiniones,Portátiles 2 en 1 convertibles
68,2025-02-26 06:34:47,"MSI Summit E16 AI Studio A1VFTG-021ES Intel Evo Core Ultra 7 155H/16GB/1TB SSD/RTX 4060/16"" Táctil",https://www.pccomponentes.com/msi-summit-e16-ai-studio-a1vftg-021es-intel-evo-core-ultra-7-155h-16gb-1tb-ssd-rtx-4060-16-tactil,1.979€,"2.199,01€","4,9/5",5 opiniones,Portátiles 2 en 1 convertibles
69,2025-02-26 06:34:47,ASUS VivoBook S 14 Flip TN3402YA AMD Ryzen 7-7730U/16GB/512GB SSD/14'' Táctil (PT),https://www.pccomponentes.com/portatil-asus-vivobook-s-14-flip-tn3402ya-amd-ryzen-7-7730u-16gb-512gb-ssd-14-tactil-pt,"1.068,92€",,5/5,2 opiniones,Portátiles 2 en 1 convertibles
70,2025-02-26 06:34:47,"HP Envy x360 16-ac0005ns Intel Core Ultra 7 155U/16GB/1TB SSD/16"" Táctil",https://www.pccomponentes.com/portatil-hp-envy-x360-16-ac0005ns-intel-core-ultra-7-155u-16gb-1tb-ssd-16-tactil,1.349€,,"4,5/5",2 opiniones,Portátiles 2 en 1 convertibles
71,2025-02-26 06:34:47,"Lenovo 300e Intel Celeron N4120/4GB/128GB SSD/11.6"" Táctil",https://www.pccomponentes.com/lenovo-300e-intel-celeron-n4120-4gb-128gb-ssd-116-tactil,"263,11€",,"4,7/5",17 opiniones,Portátiles 2 en 1 convertibles
72,2025-02-26 06:34:47,"Lenovo Yoga 7 2-in-1 14IML9 OLED Intel Core Ultra 7 155H/32GB/1TB SSD/14"" Táctil",https://www.pccomponentes.com/portatil-lenovo-yoga-7-2-in-1-14iml9-oled-intel-core-ultra-7-155h-32gb-1tb-ssd-14-tactil,1.399€,,"4,5/5",2 opiniones,Portátiles 2 en 1 convertibles
73,2025-02-26 06:34:47,"HP Pavilion x360 14-ek1054ns Intel Core i5-1335U/16GB/512GB SSD/14"" Táctil",https://www.pccomponentes.com/portatil-hp-pavilion-x360-14-ek1054ns-intel-core-i5-1335u-16gb-512gb-ssd-14-tactil,"899,01€",,"4,7/5",71 opiniones,Portátiles 2 en 1 convertibles
74,2025-02-26 06:34:47,"Microsoft Surface Pro 11 OLED Platino Qualcomm Snapdragon X Elite X1E-80-100/16GB/512GB SSD/13"" Táctil",https://www.pccomponentes.com/portatil-microsoft-surface-pro-11-oled-platino-qualcomm-snapdragon-x-elite-x1e-80-100-16gb-512gb-ssd-13-tactil,"1.469,99€",1.799€,4/5,11 opiniones,Portátiles 2 en 1 convertibles
75,2025-02-26 06:34:47,"Vanwin Notebook 360 Intel Celeron N4020C/8GB/256GB SSD/11.6"" Táctil",https://www.pccomponentes.com/vanwin-notebook-360-intel-celeron-n4020c-8gb-256gb-ssd-116-tactil,"199,97€","599,97€","3,7/5",25 opiniones,Portátiles 2 en 1 convertibles
76,2025-02-26 06:34:47,"ASUS Zenbook DUO UX8406MA-PZ255W Intel Evo Edition - Intel Core Ultra 9 185H/32GB/1TB SSD/14"" Táctil",https://www.pccomponentes.com/asus-zenbook-duo-ux8406ma-pz255w-intel-evo-edition-intel-core-ultra-9-185h-32gb-1tb-ssd-14-tactil,"1.985,87€",,"3,8/5",2 opiniones,Portátiles 2 en 1 convertibles
77,2025-02-26 06:34:47,"HP Pavilion x360 2-in-1 14-ek1025np  Intel Core i7-1355U/16GB/512GB SSD/14"" Táctil (PT)",https://www.pccomponentes.com/portatil-hp-pavilion-x360-2-in-1-14-ek1025np-intel-core-i7-1355u-16gb-512gb-ssd-14-tactil-pt,"980,27€",,,,Portátiles 2 en 1 convertibles
78,2025-02-26 06:34:47,"Microsoft Surface Pro 11 OLED Negro Qualcomm Snapdragon X Elite X1E-80-100/16GB/512GB SSD/13"" Táctil",https://www.pccomponentes.com/portatil-microsoft-surface-pro-11-oled-negro-qualcomm-snapdragon-x-elite-x1e-80-100-16gb-512gb-ssd-13-tactil,1.679€,1.799€,4/5,11 opiniones,Portátiles 2 en 1 convertibles
79,2025-02-26 06:34:47,"Samsung Galaxy Book4 Pro 360 NP964QGK-KG2ES Intel Evo Core Ultra 7 155H/16GB/512GB SSD/16"" Táctil",https://www.pccomponentes.com/samsung-galaxy-book4-pro-360-np964qgk-kg2es-intel-evo-core-ultra-7-155h-16gb-512gb-ssd-16-tactil,"2.203,45€",,"3,2/5",3 opiniones,Portátiles 2 en 1 convertibles
80,2025-02-26 06:34:47,"ASUS Zenbook 14 OLED UX3405CA-PZ284W Intel Core Ultra 7 255H/16GB/1TB SSD/14"" Táctil",https://www.pccomponentes.com/portatil-asus-zenbook-14-oled-ux3405ca-pz284w-intel-core-ultra-7-255h-16gb-1tb-ssd-14-tactil,"1.484,13€",,,,Portátiles 2 en 1 convertibles
81,2025-02-26 06:34:47,"Lenovo ThinkPad X12 Detachable Intel Core i5-1130G7/16 GB/512GB SSD/12.3"" Táctil",https://www.pccomponentes.com/lenovo-thinkpad-x12-detachable-intel-core-i5-1130g7-16-gb-512gb-ssd-123-tactil,"2.148,98€",,,,Portátiles 2 en 1 convertibles
82,2025-02-26 06:34:47,"Microsoft Surface Pro 7 Intel Core i7-1065G7/16GB/256GB/12.3"" Platino",https://www.pccomponentes.com/microsoft-surface-pro-7-intel-core-i7-1065g7-16gb-256gb-123-platino,"674,81€",1.649€,5/5,1 opiniones,Portátiles 2 en 1 convertibles
83,2025-02-26 06:34:47,"Samsung Galaxy Book5 360 AMOLED Intel Core Ultra 5 226V/16GB/512GB SSD/15.6"" Táctil",https://www.pccomponentes.com/portatil-samsung-galaxy-book5-360-amoled-intel-core-ultra-5-226v-16gb-512gb-ssd-156-tactil,1.409€,,,,Portátiles 2 en 1 convertibles
84,2025-02-26 06:34:47,"Vanwin Notebook 360 Intel Celeron N4020C 8GB/512GB SSD/11.6"" Táctil Gris",https://www.pccomponentes.com/portatil-vanwin-notebook-360-intel-celeron-n4020c-8gb-512gb-ssd-116-tactil-gris,"239,96€","599,96€","3,9/5",25 opiniones,Portátiles 2 en 1 convertibles
