producto_id,timestamp,nombre,url,precio,precio_tachado,rating,opiniones
186,2025-02-28 09:29:56,"Apple Macbook Pro Apple M3 Pro 12 Núcleos/18GB/1TB SSD/GPU 18 Núcleos/14"" Negro Espacial Reacondicionado",https://www.pccomponentes.com/apple-macbook-pro-apple-m3-pro-12-nucleos-18gb-1tb-ssd-gpu-18-nucleos-14-negro-espacial,"2663,05€",0,"4,8/5",0
187,2025-02-28 09:30:12,"Apple Macbook Pro Apple M3 Pro 12 Núcleos/36GB/512GB SSD/GPU 18 Núcleos/16"" Negro Espacial",https://www.pccomponentes.com/apple-macbook-pro-apple-m3-pro-12-nucleos-36gb-512gb-ssd-gpu-18-nucleos-16-negro-espacial,"3030,00€",3.509€,"4,7/5",0
188,2025-02-28 09:30:31,"Apple Macbook Pro Apple M3 Pro 12 Núcleos/36GB/512GB SSD/GPU 18 Núcleos/16"" Plata",https://www.pccomponentes.com/apple-macbook-pro-apple-m3-pro-12-nucleos-36gb-512gb-ssd-gpu-18-nucleos-16-plata,"3030,00€",3.509€,"4,7/5",0
189,2025-02-28 09:30:47,"Apple Macbook Pro Intel Core i7/16GB/512GB SSD/Radeon Pro 5300M/16"" Gris Espacial Reacondicionado",https://www.pccomponentes.com/apple-macbook-pro-intel-core-i7-16gb-512gb-ssd-radeon-pro-5300m-16-gris-espacial,"783,75€",0,"4,8/5",4 valoraciones
190,2025-02-28 09:31:02,"Apple Macbook Pro Intel Core i7/16GB/512GB SSD/Radeon Pro 5300M/16"" Plata Reacondicionado",https://www.pccomponentes.com/apple-macbook-pro-intel-core-i7-16gb-512gb-ssd-radeon-pro-5300m-16-plata,"690,00€",0,"4,8/5",4 valoraciones
191,2025-02-28 09:31:25,"Apple Macbook Pro Intel Core i9/16GB/1TB SSD/Radeon Pro 5500M/16"" Gris Espacial Reacondicionado",https://www.pccomponentes.com/apple-macbook-pro-intel-core-i9-16gb-1tb-ssd-radeon-pro-5500m-16-gris-espacial,"1949,99€",0,"4,8/5",0
192,2025-02-28 09:31:41,"Apple Macbook Pro Intel Core i9/16GB/1TB SSD/Radeon Pro 5500M/16"" Plata Reacondicionado",https://www.pccomponentes.com/apple-macbook-pro-intel-core-i9-16gb-1tb-ssd-radeon-pro-5500m-16-plata,"658,99€",0,"4,7/5",51 valoraciones
193,2025-02-28 09:31:56,"Apple Macbook Pro Intel Core i9/32GB/2TB SSD/Radeon Pro 5500M/16"" Gris Espacial Reacondicionado",https://www.pccomponentes.com/apple-macbook-pro-intel-core-i9-32gb-2tb-ssd-radeon-pro-5500m-16-gris-espacial,"930,00€",0,"3,7/5",51 valoraciones
194,2025-02-28 09:32:13,"Apple Macbook Pro Intel Core i9/32GB/2TB SSD/Radeon Pro 5500M/Layout USA/16"" Gris Espacial Reacondicionado",https://www.pccomponentes.com/apple-macbook-pro-intel-core-i9-32gb-2tb-ssd-radeon-pro-5500m-layout-usa-16-gris-espacial,"930,00€",0,4/5,51 valoraciones
195,2025-02-28 09:32:29,"Portátil Apple Macbook Pro Apple M1 Max/32GB/2TB SSD/GPU 24 Núcleos/16.2"" Plata Reacondicionado",https://www.pccomponentes.com/portatil-apple-macbook-pro-apple-m1-max-32gb-2tb-ssd-gpu-24-nucleos-162-plata,"2598,99€",3.499€,4/5,1 valoraciones
196,2025-02-28 09:32:51,"Apple MacBook Pro Touch Bar Intel Core i9/16GB/512GB SSD/Radeon Pro 560X/15.4"" Plata Teclado Inglés Reacondicionado",https://www.pccomponentes.com/apple-macbook-pro-touch-bar-intel-core-i9-16gb-512gb-ssd-radeon-pro-560x-154-plata-teclado-ingles,"639,00€",0,"4,1/5",51 valoraciones
197,2025-02-28 09:33:06,"Asus E510MA-BQ553TS Intel Celeron N4020/4GB/128GB eMMC/15.6""",https://www.pccomponentes.com/asus-e510ma-bq553ts-intel-celeron-n4020-4gb-128gb-emmc-156,"310,58€",0,"4,3/5",1.149 valoraciones
198,2025-02-28 09:33:27,"Asus F515JA-BQ1072T Intel Core i5-1035G1/8GB/512GB SSD/15.6""",https://www.pccomponentes.com/asus-f515ja-bq1072t-intel-core-i5-1035g1-8gb-512gb-ssd-156,"856,29€",0,"4,4/5",983 valoraciones
199,2025-02-28 09:33:41,"Asus ROG Flow X13 GV301QE-K6229 AMD Ryzen 9 5900HS/16GB/512GB SSD/RTX 3050Ti/13.4"" Táctil Reacondicionado",https://www.pccomponentes.com/asus-rog-flow-x13-gv301qe-k6229-amd-ryzen-9-5900hs-16gb-512gb-ssd-rtx-3050ti-134-tactil,0,0,"4,7/5",0
200,2025-02-28 09:33:58,"Asus ROG G513QM-HF070 AMD Ryzen 9 5900HX/16GB/1TB SSD/RTX3060/15.6"" Reacondicionado",https://www.pccomponentes.com/asus-rog-g513qm-hf070-amd-ryzen-9-5900hx-16gb-1tb-ssd-rtx3060-156,0,0,"4,5/5",0
201,2025-02-28 09:34:16,"Asus ROG G513QM-HF246 AMD Ryzen 7 5800H/16GB/1TB SSD/RTX3060/15.6"" Reacondicionado",https://www.pccomponentes.com/asus-rog-g513qm-hf246-amd-ryzen-7-5800h-16gb-1tb-ssd-rtx3060-156,0,0,"4,7/5",0
202,2025-02-28 09:34:33,"Asus ROG Strix G15 G513IC-HN004 AMD Ryzen 7 4800H/16GB/512GB SSD/RTX 3050/15.6"" Reacondicionado",https://www.pccomponentes.com/asus-rog-strix-g15-g513ic-hn004-amd-ryzen-7-4800h-16gb-512gb-ssd-rtx-3050-156,0,0,"4,6/5",0
203,2025-02-28 09:34:49,"Asus ROG Strix G17 G713IC-HX011 AMD Ryzen 7 4800H/16GB/1TB SSD/RTX 3050/17.3"" Reacondicionado",https://www.pccomponentes.com/asus-rog-strix-g17-g713ic-hx011-amd-ryzen-7-4800h-16gb-1tb-ssd-rtx-3050-173,0,0,"4,7/5",0
204,2025-02-28 09:35:03,"Asus ROG Strix SCAR 17 G733QS-K4016T AMD Ryzen 9 5900HX/32GB/1TB SSD/RTX 3080/17.3"" Reacondicionado",https://www.pccomponentes.com/asus-rog-strix-scar-17-g733qs-k4016t-amd-ryzen-9-5900hx-32gb-1tb-ssd-rtx-3080-173,0,0,"4,5/5",0
205,2025-02-28 09:35:29,"Asus ROG Zephyrus M GU603HR-K8009T Intel Core i7-11800H/32GB/1TB SSD/RTX 3070/16"" Reacondicionado",https://www.pccomponentes.com/asus-rog-zephyrus-m-gu603hr-k8009t-intel-core-i7-11800h-32gb-1tb-ssd-rtx-3070-16,0,0,"4,3/5",0
206,2025-02-28 09:35:45,"Asus Rog Strix G15 G513QR-HF012 AMD Ryzen 9 5900HX/16GB/1TB SSD/RTX3070/15.6"" Reacondicionado",https://www.pccomponentes.com/asus-rog-strix-g15-g513qr-hf012-amd-ryzen-9-5900hx-16gb-1tb-ssd-rtx3070-156,0,0,"4,4/5",0
207,2025-02-28 09:36:00,"Asus Rog Strix G15 G513QY-HQ008 AMD Ryzen 9 5900HX/16GB/1TB SSD/RX6800M/15.6"" Reacondicionado",https://www.pccomponentes.com/asus-rog-strix-g15-g513qy-hq008-amd-ryzen-9-5900hx-16gb-1tb-ssd-rx6800m-156,0,0,"4,6/5",0
208,2025-02-28 09:36:16,"Asus Rog Strix G513IH-HN008 AMD Ryzen 7 4800H/16GB/512GB SSD/GTX 1650/15.6"" Reacondicionado",https://www.pccomponentes.com/asus-rog-strix-g513ih-hn008-amd-ryzen-7-4800h-16gb-512gb-ssd-gtx-1650-156,0,0,"4,5/5",0
209,2025-02-28 09:36:39,"Asus Rog Zephyrus M15 GU502LV-AZ057T Intel Core i7-10750H/16GB/512GB SSD/RTX2060/15.6"" Reacondicionado",https://www.pccomponentes.com/asus-rog-zephyrus-m15-gu502lv-az057t-intel-core-i7-10750h-16gb-512gb-ssd-rtx2060-156,0,0,"4,8/5",0
210,2025-02-28 09:36:55,"Asus TUF Gaming A15 FA507RR-HN003 AMD Ryzen 7 6800H/16GB/1TB SSD/RTX 3070/15.6"" Reacondicionado",https://www.pccomponentes.com/asus-tuf-gaming-a15-fa507rr-hn003-amd-ryzen-7-6800h-16gb-1tb-ssd-rtx-3070-156,0,0,"4,5/5",0
211,2025-02-28 09:37:09,"Asus TUF Gaming A15 FA507RR-HQ008 AMD Ryzen 7 6800H/32GB/1TB SSD/RTX 3070/15.6"" Reacondicionado",https://www.pccomponentes.com/asus-tuf-gaming-a15-fa507rr-hq008-amd-ryzen-7-6800h-32gb-1tb-ssd-rtx-3070-156,0,0,"4,4/5",0
212,2025-02-28 09:37:24,"Asus TUF Gaming F15 FX506HCB-HN200 Intel Core i5-11400H/16GB/512GB SSD/RTX 3050/15.6"" Reacondicionado",https://www.pccomponentes.com/asus-tuf-gaming-f15-fx506hcb-hn200-intel-core-i5-11400h-16gb-512gb-ssd-rtx-3050-156,0,0,"4,5/5",0
213,2025-02-28 09:37:38,"Asus TUF Gaming F15 FX506HM-HN014 Intel Core i7-11800H/16GB/1TB SSD/RTX 3060/15.6"" Reacondicionado",https://www.pccomponentes.com/asus-tuf-gaming-f15-fx506hm-hn014-intel-core-i7-11800h-16gb-1tb-ssd-rtx-3060-156,0,0,"4,4/5",0
214,2025-02-28 09:38:00,"Asus TUF Gaming F15 FX506HM-HN016 Intel Core i5-11400H/16GB/512GB SSD/RTX 3060/15.6"" Reacondicionado",https://www.pccomponentes.com/asus-tuf-gaming-f15-fx506hm-hn016-intel-core-i5-11400h-16gb-512gb-ssd-rtx-3060-156,0,0,"4,6/5",0
215,2025-02-28 09:38:15,"Portátil Asus UX5406SA-PZ334W Intel Core Ultra 7-258V/32GB/1TB SSD/14"" Táctil",https://www.pccomponentes.com/portatil-asus-ux5406sa-pz334w-intel-core-ultra-7-258v-32gb-1tb-ssd-14-tactil,"1667,92€",0,"4,7/5",7.386 valoraciones
216,2025-02-28 09:38:30,"Asus VivoBook 14 K413EA-EB1566T Intel Core i5-1135G7/16GB/512GB SSD/14"" Reacondicionado",https://www.pccomponentes.com/asus-vivobook-14-k413ea-eb1566t-intel-core-i5-1135g7-16gb-512gb-ssd-14,0,0,"4,4/5",0
217,2025-02-28 09:38:52,"Asus VivoBook Pro OLED M6500RE-R96BOT5AB1 AMD Ryzen 9 6900HX/16GB/1TB SSD/RTX 3050Ti/15.6"" (PT)",https://www.pccomponentes.com/asus-vivobook-pro-oled-m6500re-r96bot5ab1-amd-ryzen-9-6900hx-16gb-1tb-ssd-rtx-3050ti-156-pt,"1711,89€",0,"4,2/5",36 valoraciones
218,2025-02-28 09:39:07,"ASUS Zenbook S 13 OLED UX5304VA-NQ172W Intel Evo Core i7-1355U/16GB/1TB SSD/13.3"" Reacondicionado",https://www.pccomponentes.com/asus-zenbook-s-13-oled-ux5304va-nq172w-intel-evo-core-i7-1355u-16gb-1tb-ssd-133,"1058,90€",0,"4,5/5",0
219,2025-02-28 09:39:29,"Portátil DELL Latitude 3440 Intel Core i5-1235U/8GB/512GB SSD/14"" (PT)",https://www.pccomponentes.com/portatil-dell-latitude-3440-intel-core-i5-1235u-8gb-512gb-ssd-14-pt,"744,24€",0,"4,4/5",148 valoraciones
220,2025-02-28 09:39:44,"Portátil Deep Gaming Nubian 15 Intel Core i7-13620H/32 GB/1TB SSD/RTX 3050/15.6""",https://www.pccomponentes.com/portatil-deep-gaming-nubian-15-intel-core-i7-13620h-32-gb-1tb-ssd-rtx-3050-156,"1261,00€",0,"4,5/5",255 valoraciones
221,2025-02-28 09:39:59,"Portátil Deep Gaming Nubian 15 Intel Core i7-13620H/32GB/2TB SSD/RTX 3050/15.6""",https://www.pccomponentes.com/portatil-deep-gaming-nubian-15-intel-core-i7-13620h-32gb-2tb-ssd-rtx-3050-156,"1323,99€",0,"4,5/5",255 valoraciones
222,2025-02-28 09:40:23,"Dell Latitude 3420 Intel Core i5-1135G7/8GB/256 GB SSD/14""",https://www.pccomponentes.com/dell-latitude-3420-intel-core-i5-1135g7-8gb-256-gb-ssd-14,"1297,32€",0,"4,5/5",983 valoraciones
223,2025-02-28 09:40:40,"Dell Latitude 3420 Intel Core i5-1135G7/8GB/256GB SSD/14""",https://www.pccomponentes.com/dell-latitude-3420-intel-core-i5-1135g7-8gb-256gb-ssd-14,"1064,59€",0,5/5,983 valoraciones
224,2025-02-28 09:40:54,"Dell Latitude 3440 Intel Core i5-1355U/16 GB/512GB SSD/14""",https://www.pccomponentes.com/dell-latitude-3440-intel-core-i5-1355u-16-gb-512gb-ssd-14,"1249,00€",0,0,0
225,2025-02-28 09:41:09,"Portátil Dell Latitude 3450 Intel Core i5-1335U/16GB/512GB SSD/14"" Teclado Francés",https://www.pccomponentes.com/portatil-dell-latitude-3450-intel-core-i5-1335u-16gb-512gb-ssd-14-teclado-frances,"1078,07€",0,"3,8/5",271 valoraciones
226,2025-02-28 09:41:24,"Portátil Dell Latitude 3450 Intel Core i5-1335U/8GB/512GB SSD/15.6"" Teclado Francés",https://www.pccomponentes.com/portatil-dell-latitude-3450-intel-core-i5-1335u-8gb-512gb-ssd-156-teclado-frances,"892,83€",0,"3,8/5",271 valoraciones
227,2025-02-28 09:41:40,"Dell Latitude 3520 Intel Core i5-1135G7/8GB/256 GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/dell-latitude-3520-intel-core-i5-1135g7-8gb-256-gb-ssd-156,0,0,0,0
228,2025-02-28 09:41:59,"Portátil Dell Latitude 3550 Intel Core i5-1335U/16GB/512GB SSD/15.6"" Teclado Francés",https://www.pccomponentes.com/portatil-dell-latitude-3550-intel-core-i5-1335u-16gb-512gb-ssd-156-teclado-frances,"1119,98€",0,"3,8/5",271 valoraciones
229,2025-02-28 09:42:15,"Portátil Dell Latitude 3550 Intel Core i5-1335U/8GB/512GB SSD/15.6"" Windows 11 Pro FR",https://www.pccomponentes.com/portatil-dell-latitude-3550-intel-core-i5-1335u-8gb-512gb-ssd-156-windows-11-pro-fr,"986,17€",0,"3,8/5",271 valoraciones
230,2025-02-28 09:42:28,"Dell Latitude 5320 Intel Core i5-1135G7/8GB/256GB SSD/13.3"" Reacondicionado",https://www.pccomponentes.com/dell-latitude-5320-intel-core-i5-1135g7-8gb-256gb-ssd-133,"485,36€",0,"4,3/5",133 valoraciones
231,2025-02-28 09:42:49,"Portátil Dell Latitude 5350 Intel Core i5-1335U/16GB/512GB SSD/13"" Teclado Francés",https://www.pccomponentes.com/portatil-dell-latitude-5350-intel-core-i5-1335u-16gb-512gb-ssd-13-teclado-frances,"1334,03€",0,"3,8/5",271 valoraciones
232,2025-02-28 09:43:05,"Portátil Dell Latitude 5400 Intel Core i5-8365U/8GB/256GB SSD/14"" Reacondicionado",https://www.pccomponentes.com/portatil-dell-latitude-5400-intel-core-i5-8365u-8gb-256gb-ssd-14,"262,00€",0,5/5,139 valoraciones
233,2025-02-28 09:43:22,"Dell Latitude 5410 Intel Core i7-10610U/16GB/512GB SSD/14"" Reacondicionado",https://www.pccomponentes.com/dell-latitude-5410-intel-core-i7-10610u-16gb-512gb-ssd-14,"537,73€",0,"4,3/5",133 valoraciones
234,2025-02-28 09:43:36,"Portátil Dell Latitude 5440 Intel Core i5-1335U/16GB/256GB SSD/14"" Teclado Alemán",https://www.pccomponentes.com/portatil-dell-latitude-5440-intel-core-i5-1335u-16gb-256gb-ssd-14-teclado-aleman,"1068,72€",0,"4,5/5",983 valoraciones
235,2025-02-28 09:43:51,"Dell Latitude 5440 Intel Core i5-1335U/16GB/512GB SSD/14"" Reacondicionado",https://www.pccomponentes.com/dell-latitude-5440-intel-core-i5-1335u-16gb-512gb-ssd-14,"953,87€",0,"4,5/5",7.386 valoraciones
236,2025-02-28 09:44:07,"Portátil Dell Latitude 5440 Intel Core i7-1355U/16GB/512GB SSD/14"" Teclado Portugués",https://www.pccomponentes.com/portatil-dell-latitude-5440-intel-core-i7-1355u-16gb-512gb-ssd-14-teclado-portugues,"1378,90€",0,"4,4/5",148 valoraciones
237,2025-02-28 09:44:26,"Portátil Dell Latitude 5440 Intel Core i7-1365U/16GB/512GB SSD/14"" Teclado Alemán",https://www.pccomponentes.com/portatil-dell-latitude-5440-intel-core-i7-1365u-16gb-512gb-ssd-14-teclado-aleman,"1999,75€",0,"4,5/5",983 valoraciones
238,2025-02-28 09:44:47,"Portátil Dell Latitude 5450 Intel Core Ultra 5 125U/16GB/512GB SSD/14"" Teclado Francés",https://www.pccomponentes.com/portatil-dell-latitude-5450-intel-core-ultra-5-125u-16gb-512gb-ssd-14-teclado-frances,"1192,14€",0,"3,8/5",271 valoraciones
239,2025-02-28 09:45:00,"Portátil Dell Latitude 5450 Intel Core Ultra 5 125U/16GB/512GB SSD/14"" Teclado Portugués",https://www.pccomponentes.com/portatil-dell-latitude-5450-intel-core-ultra-5-125u-16gb-512gb-ssd-14-teclado-portugues,"947,38€",0,0,0
240,2025-02-28 09:45:20,"Portátil Dell Latitude 5450 Intel Core Ultra 7 155U/16 GB/512GB SSD/14""",https://www.pccomponentes.com/portatil-dell-latitude-5450-intel-core-ultra-7-155u-16-gb-512gb-ssd-14,"1389,00€",0,0,0
241,2025-02-28 09:45:41,"Portátil Dell Latitude 5450 Intel Core Ultra 7 165U/16GB/512GB SSD/14"" Teclado Francés",https://www.pccomponentes.com/portatil-dell-latitude-5450-intel-core-ultra-7-165u-16gb-512gb-ssd-14-teclado-frances,"1734,22€",0,"3,8/5",271 valoraciones
242,2025-02-28 09:45:56,"Dell Latitude 5500 Intel Core i5-8265U/8GB/256GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/dell-latitude-5500-intel-core-i5-8265u-8gb-256gb-ssd-156,"329,99€",0,"4,3/5",54 valoraciones
243,2025-02-28 09:46:10,"Dell Latitude 5510 Intel Core i5-10310U/8GB/512GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/dell-latitude-5510-intel-core-i5-10310u-8gb-512gb-ssd-156,"542,29€",0,4/5,133 valoraciones
244,2025-02-28 09:46:26,"Dell Latitude 5540 Intel Core i7-1355U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/dell-latitude-5540-intel-core-i7-1355u-16gb-512gb-ssd-156,"1286,31€",0,"4,5/5",0
245,2025-02-28 09:46:42,"Portátil Dell Latitude 5550 Intel Core Ultra 5 125U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/portatil-dell-latitude-5550-intel-core-ultra-5-125u-16gb-512gb-ssd-156,"1064,72€",0,0,0
246,2025-02-28 09:47:01,"Portátil Dell Latitude 5550 Intel Core Ultra 5 125U/16GB/512GB SSD/15.6"" Teclado Francés",https://www.pccomponentes.com/portatil-dell-latitude-5550-intel-core-ultra-5-125u-16gb-512gb-ssd-156-teclado-frances,"1334,03€",0,"3,8/5",271 valoraciones
247,2025-02-28 09:47:17,"Portátil Dell Latitude 5550 Intel Core Ultra 5 125U/8GB/512GB SSD/15.6"" Teclado Francés",https://www.pccomponentes.com/portatil-dell-latitude-5550-intel-core-ultra-5-125u-8gb-512gb-ssd-156-teclado-frances,"1140,94€",0,"3,8/5",271 valoraciones
248,2025-02-28 09:47:31,"Portátil Dell Latitude 5550 Intel Core Ultra 7 155U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/portatil-dell-latitude-5550-intel-core-ultra-7-155u-16gb-512gb-ssd-156,"1389,00€",0,0,0
249,2025-02-28 09:47:49,"Portátil Dell Latitude 5550 Intel Core Ultra 7 165U/16GB/512GB SSD/15.6"" Teclado Francés",https://www.pccomponentes.com/portatil-dell-latitude-5550-intel-core-ultra-7-165u-16gb-512gb-ssd-156-teclado-frances,"1676,50€",0,"3,8/5",271 valoraciones
250,2025-02-28 09:48:04,"Dell Latitude 7300 Intel Core i5-8365U/16 GB/512GB SSD/13.3"" Reacondicionado",https://www.pccomponentes.com/dell-latitude-7300-intel-core-i5-8365u-16-gb-512gb-ssd-133,"369,00€",0,"3,6/5",133 valoraciones
251,2025-02-28 09:48:18,"Portátil Dell Latitude 7300 Intel Core i5-8365U/8GB/256GB SSD/13.3"" Reacondicionado",https://www.pccomponentes.com/portatil-dell-latitude-7300-intel-core-i5-8365u-8gb-256gb-ssd-133,"328,99€",0,"4,3/5",133 valoraciones
252,2025-02-28 09:48:33,"Portátil Dell Latitude 7320 Intel Core i7-1185G7/16GB/256GB SSD/13.3"" Reacondicionado",https://www.pccomponentes.com/portatil-dell-latitude-7320-intel-core-i7-1185g7-16gb-256gb-ssd-133,"658,60€",0,"4,3/5",133 valoraciones
253,2025-02-28 09:48:53,404,https://www.pccomponentes.com/dell-latitude-7390-intel-core-i5-8350u-8-gb-256gb-ssd-133,0,0,0,0
254,2025-02-28 09:49:08,"Dell Latitude 7390 Intel Core i5-8350U/8GB/256GB SSD/13.3"" Reacondicionado",https://www.pccomponentes.com/dell-latitude-7390-intel-core-i5-8350u-8gb-256gb-ssd-133,"285,00€",0,"4,5/5",139 valoraciones
255,2025-02-28 09:49:29,"Dell Latitude 7400 Intel Core i5-8365U/8GB/256GB SSD/14"" Reacondicionado",https://www.pccomponentes.com/dell-latitude-7400-intel-core-i5-8365u-8gb-256gb-ssd-14,"272,98€",0,"4,1/5",54 valoraciones
256,2025-02-28 09:49:44,"Dell Latitude 7400 Intel Core i7-8665U/16GB/512GB SSD/14"" Reacondicionado",https://www.pccomponentes.com/dell-latitude-7400-intel-core-i7-8665u-16gb-512gb-ssd-14,"574,93€",0,"2,5/5",133 valoraciones
257,2025-02-28 09:49:59,"Dell Latitude 7410 Intel Core i7-10610U/16GB/512GB SSD/14"" Reacondicionado",https://www.pccomponentes.com/dell-latitude-7410-intel-core-i7-10610u-16gb-512gb-ssd-14,"642,94€",0,5/5,133 valoraciones
258,2025-02-28 09:50:19,"Dell Latitude 7420 Intel Evo Core i7-1185G7/16GB/512GB SSD/14"" Reacondicionado",https://www.pccomponentes.com/dell-latitude-7420-intel-evo-core-i7-1185g7-16gb-512gb-ssd-14,"789,12€",0,"4,3/5",133 valoraciones
259,2025-02-28 09:50:34,"Portátil Dell Latitude 7430 Intel Core i7-1265U/16GB/256GB SSD/14"" Reacondicionado",https://www.pccomponentes.com/portatil-dell-latitude-7430-intel-core-i7-1265u-16gb-256gb-ssd-14,"865,08€",0,"4,3/5",133 valoraciones
260,2025-02-28 09:50:52,"Portátil Dell Latitude 7440 Intel Core i5-1345U/16GB/512GB SSD/14"" Teclado Alemán",https://www.pccomponentes.com/portatil-dell-latitude-7440-intel-core-i5-1345u-16gb-512gb-ssd-14-teclado-aleman,"1833,25€",0,"4,5/5",983 valoraciones
261,2025-02-28 09:51:13,"Portátil Dell Latitude 7450 Intel Core Ultra 5 135U/16GB/512GB SSD/15.6"" Teclado Francés",https://www.pccomponentes.com/portatil-dell-latitude-7450-intel-core-ultra-5-135u-16gb-512gb-ssd-156-teclado-frances,"1574,93€",0,"3,8/5",271 valoraciones
262,2025-02-28 09:51:28,"Portátil Dell Latitude 7450 Intel Core Ultra 7 155U/16GB/512GB SSD/14""",https://www.pccomponentes.com/portatil-dell-latitude-7450-intel-core-ultra-7-155u-16gb-512gb-ssd-14,"1499,00€",0,0,0
263,2025-02-28 09:51:42,"Portátil Dell Latitude 7450 Intel Core Ultra 7 165U/16GB/512GB SSD/14"" Táctil",https://www.pccomponentes.com/portatil-dell-latitude-7450-intel-core-ultra-7-165u-16gb-512gb-ssd-14-tactil,"1879,00€",0,0,0
264,2025-02-28 09:51:56,"Dell Latitude 7490 Intel Core i5-8350U/8GB/256GB SSD/14""",https://www.pccomponentes.com/dell-latitude-7490-intel-core-i5-8350u-8gb-256gb-ssd-14,"530,05€",0,5/5,271 valoraciones
265,2025-02-28 09:52:15,"Portátil Dell Latitude 7490 Intel Core i7-8650U/16GB/512GB SSD/14"" Reacondicionado",https://www.pccomponentes.com/portatil-dell-latitude-7490-intel-core-i7-8650u-16gb-512gb-ssd-14,"462,20€",0,"4,8/5",133 valoraciones
266,2025-02-28 09:52:30,"Portátil Dell Latitude 7650 Intel Core Ultra 7 155U/16GB/512GB SSD/16""",https://www.pccomponentes.com/portatil-dell-latitude-7650-intel-core-ultra-7-155u-16gb-512gb-ssd-16,"1619,00€",0,0,0
267,2025-02-28 09:52:44,"Portátil Dell Latitude 9450 Intel Core Ultra 7 165U/32 GB/1 TB SSD/14"" Táctil",https://www.pccomponentes.com/portatil-dell-latitude-9450-intel-core-ultra-7-165u-32-gb-1-tb-ssd-14-tactil,"2659,00€",0,0,0
268,2025-02-28 09:53:05,"Dell Latitude 9510 Intel Core i5-10210U/8GB/256GB SSD/15"" Reacondicionado",https://www.pccomponentes.com/dell-latitude-9510-intel-core-i5-10210u-8gb-256gb-ssd-15,0,0,5/5,0
269,2025-02-28 09:53:18,404,https://www.pccomponentes.com/portatil-dell-precision-3490-intel-core-ultra-7-155h-32gb-1tb-ssd-rtx-500-14-teclado-aleman,0,0,0,0
270,2025-02-28 09:53:37,"Portátil Dell Precision 3590 Intel Core Ultra 7 155H/16GB/512GB SSD/RTX 500/15.6""",https://www.pccomponentes.com/portatil-dell-precision-3590-intel-core-ultra-7-155h-16gb-512gb-ssd-rtx-500-156,"1609,00€",0,0,0
271,2025-02-28 09:53:57,404,https://www.pccomponentes.com/portatil-dell-precision-3590-intel-core-ultra-7-155h-32gb-512gb-ssd-rtx-500-156-teclado-aleman,0,0,0,0
272,2025-02-28 09:54:10,"Portátil Dell Precision 3591 Intel Core Ultra 7 155H/16 GB/512GB SSD/RTX 1000/15.6"" Teclado Portugué",https://www.pccomponentes.com/portatil-dell-precision-3591-intel-core-ultra-7-155h-16-gb-512gb-ssd-rtx-1000-156-teclado-portugues,"2379,39€",0,"4,3/5",332 valoraciones
273,2025-02-28 09:54:27,"Portátil Dell Precision 3591 Intel Core Ultra 7 155H/16GB/512GB SSD/RTX 1000/15.6""",https://www.pccomponentes.com/portatil-dell-precision-3591-intel-core-ultra-7-155h-16gb-512gb-ssd-rtx-1000-156,"2018,99€",0,0,0
274,2025-02-28 09:54:41,"Portátil Dell Precision 3591 Intel Core Ultra 7 165H/16GB/512GB SSD/RTX 2000/15.6""",https://www.pccomponentes.com/portatil-dell-precision-3591-intel-core-ultra-7-165h-16gb-512gb-ssd-rtx-2000-156,"2089,00€",0,0,0
275,2025-02-28 09:54:55,"Portátil Dell Precision 5490 Intel Core Ultra 7 165H/32GB/1 TB SSD/RTX 1000/14""",https://www.pccomponentes.com/portatil-dell-precision-5490-intel-core-ultra-7-165h-32gb-1-tb-ssd-rtx-1000-14,"2778,99€",0,0,0
276,2025-02-28 09:55:08,"Portátil Dell Precision 5490 Intel Core Ultra 7 165H/32GB/1 TB SSD/RTX 2000/14""",https://www.pccomponentes.com/portatil-dell-precision-5490-intel-core-ultra-7-165h-32gb-1-tb-ssd-rtx-2000-14,"3009,00€",0,0,0
277,2025-02-28 09:55:30,"Dell Precision 5680 Intel Core i9-13900H/32GB/1TB SSD/RTX 3500/16""",https://www.pccomponentes.com/dell-precision-5680-intel-core-i9-13900h-32gb-1tb-ssd-rtx-3500-16,"5219,00€",0,3/5,0
278,2025-02-28 09:55:48,"Portátil Dell Precision 5690 Intel Core Ultra 7 165H/32 GB/1TB SSD/RTX 2000/16""",https://www.pccomponentes.com/portatil-dell-precision-5690-intel-core-ultra-7-165h-32-gb-1tb-ssd-rtx-2000-16,"3009,00€",0,0,0
279,2025-02-28 09:56:02,"Dell Precision 5770 Intel Core i7-12700H/16GB/512GB SSD/RTX A2000/17"" Táctil",https://www.pccomponentes.com/dell-precision-5770-intel-core-i7-12700h-16gb-512gb-ssd-rtx-a2000-17-tactil,"5819,00€",0,0,0
280,2025-02-28 09:56:56,"Portátil Dell Precision 7680 Intel Core i7-13850HX/32GB/1TB SSD/RTX 2000 Ada/16""",https://www.pccomponentes.com/portatil-dell-precision-7680-intel-core-i7-13850hx-32gb-1tb-ssd-rtx-2000-ada-16,"2809,00€",0,0,0
